id,choiceNum,candNum,college,exp,job,gender,ethnicity,filtered,preference,Y,resp_ethnicity,resp_sex,resp_age,resp_education,college_binary,job_binary
R_1eXK4kiwORK4e7F,3,2,University of San Diego,5.0,Data Analyst,Female,White,False,1,0,White,Male,35-44 years old,Bachelors Degree,50-100,back-facing
R_1eXK4kiwORK4e7F,4,1,Boston University,6.0,Sales Representative,Male,White,True,1,1,White,Male,35-44 years old,Bachelors Degree,1-50,front-facing
R_1eXK4kiwORK4e7F,4,2,Virginia Tech,7.0,Sales Representative,Female,POC,False,1,0,White,Male,35-44 years old,Bachelors Degree,50-100,front-facing
R_1eXK4kiwORK4e7F,5,1,University of San Diego,5.0,Sales Representative,Female,White,True,1,1,White,Male,35-44 years old,Bachelors Degree,50-100,front-facing
R_1eXK4kiwORK4e7F,5,2,University of San Diego,7.0,Consultant,Female,POC,False,1,0,White,Male,35-44 years old,Bachelors Degree,50-100,front-facing
R_1eyNgSS1WiW77Fm,1,1,University of San Diego,7.0,Data Analyst,Female,White,True,1,1,White,Male,35-44 years old,Bachelors Degree,50-100,back-facing
R_1eyNgSS1WiW77Fm,1,2,Virginia Tech,7.0,Data Analyst,Female,White,False,1,0,White,Male,35-44 years old,Bachelors Degree,50-100,back-facing
R_1eyNgSS1WiW77Fm,2,1,Boston University,7.0,Sales Representative,Male,POC,True,1,1,White,Male,35-44 years old,Bachelors Degree,1-50,front-facing
R_1eyNgSS1WiW77Fm,2,2,George Washington University,6.0,Consultant,Female,POC,False,1,0,White,Male,35-44 years old,Bachelors Degree,50-100,front-facing
R_1eyNgSS1WiW77Fm,3,1,"University of California, Berkeley",5.0,Software Engineer,Female,POC,True,1,1,White,Male,35-44 years old,Bachelors Degree,1-50,back-facing
R_1eyNgSS1WiW77Fm,3,2,Virginia Tech,5.0,Software Engineer,Female,POC,True,1,0,White,Male,35-44 years old,Bachelors Degree,50-100,back-facing
R_1eyNgSS1WiW77Fm,4,1,George Washington University,7.0,Consultant,Female,White,True,1,1,White,Male,35-44 years old,Bachelors Degree,50-100,front-facing
R_1eyNgSS1WiW77Fm,4,2,George Washington University,6.0,Data Analyst,Male,White,False,1,0,White,Male,35-44 years old,Bachelors Degree,50-100,back-facing
R_1eyNgSS1WiW77Fm,5,1,Boston University,7.0,Sales Representative,Male,White,False,1,1,White,Male,35-44 years old,Bachelors Degree,1-50,front-facing
R_1eyNgSS1WiW77Fm,5,2,"University of California, Berkeley",7.0,Data Analyst,Female,White,True,1,0,White,Male,35-44 years old,Bachelors Degree,1-50,back-facing
R_1fjwcmUjQQcGE4T,1,1,Boston University,7.0,Sales Representative,Male,White,False,1,1,White,Male,45-54 years old,Masters Degree,1-50,front-facing
R_1fjwcmUjQQcGE4T,1,2,Boston University,7.0,Consultant,Male,POC,False,1,0,White,Male,45-54 years old,Masters Degree,1-50,front-facing
R_1fjwcmUjQQcGE4T,2,1,University of San Diego,6.0,Data Analyst,Male,White,False,2,0,White,Male,45-54 years old,Masters Degree,50-100,back-facing
R_1fjwcmUjQQcGE4T,2,2,Virginia Tech,6.0,Consultant,Female,POC,False,2,1,White,Male,45-54 years old,Masters Degree,50-100,front-facing
R_1fjwcmUjQQcGE4T,3,1,Stanford University,6.0,Sales Representative,Male,POC,True,1,1,White,Male,45-54 years old,Masters Degree,1-50,front-facing
R_1fjwcmUjQQcGE4T,3,2,George Washington University,5.0,Sales Representative,Female,POC,False,1,0,White,Male,45-54 years old,Masters Degree,50-100,front-facing
R_1fjwcmUjQQcGE4T,4,1,George Washington University,5.0,Software Engineer,Female,White,False,1,1,White,Male,45-54 years old,Masters Degree,50-100,back-facing
R_1fjwcmUjQQcGE4T,4,2,University of San Diego,7.0,Data Analyst,Female,White,False,1,0,White,Male,45-54 years old,Masters Degree,50-100,back-facing
R_1fjwcmUjQQcGE4T,5,1,George Washington University,5.0,Sales Representative,Female,White,False,2,0,White,Male,45-54 years old,Masters Degree,50-100,front-facing
R_1fjwcmUjQQcGE4T,5,2,University of San Diego,7.0,Data Analyst,Female,White,True,2,1,White,Male,45-54 years old,Masters Degree,50-100,back-facing
R_1g0gGVkZ3NY0CZX,1,1,University of San Diego,7.0,Software Engineer,Male,White,False,1,1,White,Female,25-34 years old,Masters Degree,50-100,back-facing
R_1g0gGVkZ3NY0CZX,1,2,Boston University,6.0,Software Engineer,Male,POC,False,1,0,White,Female,25-34 years old,Masters Degree,1-50,back-facing
R_1g0gGVkZ3NY0CZX,2,1,Boston University,5.0,Consultant,Male,POC,True,2,0,White,Female,25-34 years old,Masters Degree,1-50,front-facing
R_1g0gGVkZ3NY0CZX,2,2,Virginia Tech,5.0,Sales Representative,Female,White,True,2,1,White,Female,25-34 years old,Masters Degree,50-100,front-facing
R_1g0gGVkZ3NY0CZX,3,1,"University of California, Berkeley",6.0,Data Analyst,Male,POC,True,2,0,White,Female,25-34 years old,Masters Degree,1-50,back-facing
R_1g0gGVkZ3NY0CZX,3,2,George Washington University,6.0,Data Analyst,Female,POC,True,2,1,White,Female,25-34 years old,Masters Degree,50-100,back-facing
R_1g0gGVkZ3NY0CZX,4,1,Virginia Tech,6.0,Software Engineer,Female,POC,True,2,0,White,Female,25-34 years old,Masters Degree,50-100,back-facing
R_1g0gGVkZ3NY0CZX,4,2,University of San Diego,7.0,Data Analyst,Male,POC,True,2,1,White,Female,25-34 years old,Masters Degree,50-100,back-facing
R_1g0gGVkZ3NY0CZX,5,1,Stanford University,6.0,Data Analyst,Female,White,False,2,0,White,Female,25-34 years old,Masters Degree,1-50,back-facing
R_1g0gGVkZ3NY0CZX,5,2,Stanford University,7.0,Consultant,Male,White,False,2,1,White,Female,25-34 years old,Masters Degree,1-50,front-facing
R_1gzoIIctCRaekiZ,1,1,Stanford University,5.0,Consultant,Male,POC,True,1,1,White,Male,18-24 years old,Bachelors Degree,1-50,front-facing
R_1gzoIIctCRaekiZ,1,2,George Washington University,7.0,Data Analyst,Male,White,False,1,0,White,Male,18-24 years old,Bachelors Degree,50-100,back-facing
R_1gzoIIctCRaekiZ,2,1,Virginia Tech,5.0,Data Analyst,Male,White,False,1,1,White,Male,18-24 years old,Bachelors Degree,50-100,back-facing
R_1gzoIIctCRaekiZ,2,2,Virginia Tech,5.0,Data Analyst,Female,POC,False,1,0,White,Male,18-24 years old,Bachelors Degree,50-100,back-facing
R_1gzoIIctCRaekiZ,3,1,George Washington University,5.0,Consultant,Male,White,False,2,0,White,Male,18-24 years old,Bachelors Degree,50-100,front-facing
R_1gzoIIctCRaekiZ,3,2,University of San Diego,6.0,Consultant,Female,White,True,2,1,White,Male,18-24 years old,Bachelors Degree,50-100,front-facing
R_1gzoIIctCRaekiZ,4,1,"University of California, Berkeley",7.0,Sales Representative,Male,White,False,1,1,White,Male,18-24 years old,Bachelors Degree,1-50,front-facing
R_1gzoIIctCRaekiZ,4,2,Stanford University,7.0,Consultant,Female,POC,True,1,0,White,Male,18-24 years old,Bachelors Degree,1-50,front-facing
R_1gzoIIctCRaekiZ,5,1,Virginia Tech,5.0,Sales Representative,Male,White,True,2,0,White,Male,18-24 years old,Bachelors Degree,50-100,front-facing
R_1gzoIIctCRaekiZ,5,2,George Washington University,5.0,Sales Representative,Male,White,True,2,1,White,Male,18-24 years old,Bachelors Degree,50-100,front-facing
R_1hFREbXaCWjzFwo,1,1,University of San Diego,5.0,Data Analyst,Male,White,True,1,1,White,Female,25-34 years old,Bachelors Degree,50-100,back-facing
R_1hFREbXaCWjzFwo,1,2,Boston University,7.0,Sales Representative,Female,White,True,1,0,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_1hFREbXaCWjzFwo,2,1,University of San Diego,5.0,Software Engineer,Male,White,True,1,1,White,Female,25-34 years old,Bachelors Degree,50-100,back-facing
R_1hFREbXaCWjzFwo,2,2,Boston University,6.0,Software Engineer,Female,White,False,1,0,White,Female,25-34 years old,Bachelors Degree,1-50,back-facing
R_1hFREbXaCWjzFwo,3,1,University of San Diego,6.0,Sales Representative,Female,White,True,2,0,White,Female,25-34 years old,Bachelors Degree,50-100,front-facing
R_1hFREbXaCWjzFwo,3,2,Virginia Tech,7.0,Software Engineer,Female,White,True,2,1,White,Female,25-34 years old,Bachelors Degree,50-100,back-facing
R_1hFREbXaCWjzFwo,4,1,Boston University,6.0,Consultant,Male,POC,False,1,1,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_1hFREbXaCWjzFwo,4,2,"University of California, Berkeley",6.0,Sales Representative,Male,POC,True,1,0,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_1hFREbXaCWjzFwo,5,1,Virginia Tech,6.0,Software Engineer,Female,White,True,1,1,White,Female,25-34 years old,Bachelors Degree,50-100,back-facing
R_1hFREbXaCWjzFwo,5,2,Stanford University,5.0,Consultant,Female,White,False,1,0,White,Female,25-34 years old,Bachelors Degree,1-50,front-facing
R_1hLUfl7ekI2dJ7d,1,1,Stanford University,7.0,Sales Representative,Male,POC,True,1,1,White,Female,45-54 years old,Bachelors Degree,1-50,front-facing
R_1hLUfl7ekI2dJ7d,1,2,Boston University,7.0,Data Analyst,Male,White,False,1,0,White,Female,45-54 years old,Bachelors Degree,1-50,back-facing
R_1hLUfl7ekI2dJ7d,2,1,Boston University,6.0,Sales Representative,Female,POC,False,2,0,White,Female,45-54 years old,Bachelors Degree,1-50,front-facing
R_1hLUfl7ekI2dJ7d,2,2,University of San Diego,6.0,Consultant,Male,POC,True,2,1,White,Female,45-54 years old,Bachelors Degree,50-100,front-facing
R_1hLUfl7ekI2dJ7d,3,1,George Washington University,5.0,Sales Representative,Male,White,True,2,0,White,Female,45-54 years old,Bachelors Degree,50-100,front-facing
R_1hLUfl7ekI2dJ7d,3,2,Boston University,5.0,Data Analyst,Female,White,True,2,1,White,Female,45-54 years old,Bachelors Degree,1-50,back-facing
R_1hLUfl7ekI2dJ7d,4,1,Stanford University,7.0,Data Analyst,Male,POC,False,2,0,White,Female,45-54 years old,Bachelors Degree,1-50,back-facing
R_1hLUfl7ekI2dJ7d,4,2,"University of California, Berkeley",7.0,Software Engineer,Male,POC,True,2,1,White,Female,45-54 years old,Bachelors Degree,1-50,back-facing
R_1hLUfl7ekI2dJ7d,5,1,"University of California, Berkeley",6.0,Sales Representative,Female,White,True,2,0,White,Female,45-54 years old,Bachelors Degree,1-50,front-facing
R_1hLUfl7ekI2dJ7d,5,2,Stanford University,7.0,Software Engineer,Female,White,True,2,1,White,Female,45-54 years old,Bachelors Degree,1-50,back-facing
R_1i9V0QagQoKVPAn,1,1,George Washington University,5.0,Software Engineer,Female,POC,False,1,1,Black or African American,Female,35-44 years old,Masters Degree,50-100,back-facing
R_1i9V0QagQoKVPAn,1,2,Stanford University,7.0,Data Analyst,Male,POC,False,1,0,Black or African American,Female,35-44 years old,Masters Degree,1-50,back-facing
R_1i9V0QagQoKVPAn,2,1,Virginia Tech,6.0,Consultant,Female,POC,False,2,0,Black or African American,Female,35-44 years old,Masters Degree,50-100,front-facing
R_1i9V0QagQoKVPAn,2,2,University of San Diego,7.0,Data Analyst,Female,White,False,2,1,Black or African American,Female,35-44 years old,Masters Degree,50-100,back-facing
R_1i9V0QagQoKVPAn,3,1,Boston University,6.0,Consultant,Female,White,False,1,1,Black or African American,Female,35-44 years old,Masters Degree,1-50,front-facing
R_1i9V0QagQoKVPAn,3,2,University of San Diego,6.0,Consultant,Male,White,True,1,0,Black or African American,Female,35-44 years old,Masters Degree,50-100,front-facing
R_1i9V0QagQoKVPAn,4,1,Virginia Tech,7.0,Sales Representative,Female,White,True,1,1,Black or African American,Female,35-44 years old,Masters Degree,50-100,front-facing
R_1i9V0QagQoKVPAn,4,2,University of San Diego,6.0,Software Engineer,Female,POC,False,1,0,Black or African American,Female,35-44 years old,Masters Degree,50-100,back-facing
R_1i9V0QagQoKVPAn,5,1,University of San Diego,5.0,Software Engineer,Female,White,True,2,0,Black or African American,Female,35-44 years old,Masters Degree,50-100,back-facing
R_1i9V0QagQoKVPAn,5,2,University of San Diego,5.0,Data Analyst,Male,White,False,2,1,Black or African American,Female,35-44 years old,Masters Degree,50-100,back-facing
R_1igprOMaGPBluhQ,1,1,Stanford University,5.0,Software Engineer,Female,White,True,1,1,White,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_1igprOMaGPBluhQ,1,2,Virginia Tech,6.0,Software Engineer,Male,White,False,1,0,White,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_1igprOMaGPBluhQ,2,1,Virginia Tech,6.0,Data Analyst,Male,White,False,2,0,White,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_1igprOMaGPBluhQ,2,2,"University of California, Berkeley",5.0,Sales Representative,Female,POC,False,2,1,White,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_1igprOMaGPBluhQ,3,1,Stanford University,6.0,Data Analyst,Male,White,False,2,0,White,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_1igprOMaGPBluhQ,3,2,Stanford University,7.0,Consultant,Female,White,False,2,1,White,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_1igprOMaGPBluhQ,4,1,University of San Diego,5.0,Consultant,Male,POC,False,2,0,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_1igprOMaGPBluhQ,4,2,"University of California, Berkeley",7.0,Sales Representative,Male,White,False,2,1,White,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_1igprOMaGPBluhQ,5,1,George Washington University,5.0,Consultant,Female,POC,False,1,1,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_1igprOMaGPBluhQ,5,2,"University of California, Berkeley",5.0,Software Engineer,Female,White,False,1,0,White,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_1ilXblgLn74FC4t,1,1,Stanford University,7.0,Data Analyst,Male,White,False,1,1,White,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_1ilXblgLn74FC4t,1,2,University of San Diego,5.0,Data Analyst,Male,POC,False,1,0,White,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_1ilXblgLn74FC4t,2,1,"University of California, Berkeley",5.0,Sales Representative,Female,POC,True,1,1,White,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_1ilXblgLn74FC4t,2,2,Virginia Tech,7.0,Data Analyst,Female,White,False,1,0,White,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_1ilXblgLn74FC4t,3,1,"University of California, Berkeley",6.0,Software Engineer,Male,POC,False,2,0,White,Male,25-34 years old,Bachelors Degree,1-50,back-facing
R_1ilXblgLn74FC4t,3,2,Virginia Tech,6.0,Sales Representative,Male,POC,True,2,1,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_1ilXblgLn74FC4t,4,1,George Washington University,6.0,Sales Representative,Male,POC,True,2,0,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_1ilXblgLn74FC4t,4,2,Virginia Tech,6.0,Consultant,Male,POC,False,2,1,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_1ilXblgLn74FC4t,5,1,Virginia Tech,7.0,Consultant,Male,POC,False,1,1,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_1ilXblgLn74FC4t,5,2,University of San Diego,5.0,Data Analyst,Female,POC,False,1,0,White,Male,25-34 years old,Bachelors Degree,50-100,back-facing
R_1jDG5Dfi8pYvFre,1,1,"University of California, Berkeley",6.0,Consultant,Female,White,False,1,1,White,Female,18-24 years old,High School Graduate,1-50,front-facing
R_1jDG5Dfi8pYvFre,1,2,Stanford University,6.0,Consultant,Male,White,False,1,0,White,Female,18-24 years old,High School Graduate,1-50,front-facing
R_1jDG5Dfi8pYvFre,2,1,George Washington University,7.0,Software Engineer,Female,White,True,1,1,White,Female,18-24 years old,High School Graduate,50-100,back-facing
R_1jDG5Dfi8pYvFre,2,2,"University of California, Berkeley",6.0,Consultant,Female,POC,False,1,0,White,Female,18-24 years old,High School Graduate,1-50,front-facing
R_1jDG5Dfi8pYvFre,3,1,University of San Diego,7.0,Data Analyst,Female,White,False,1,1,White,Female,18-24 years old,High School Graduate,50-100,back-facing
R_1jDG5Dfi8pYvFre,3,2,"University of California, Berkeley",6.0,Consultant,Female,POC,True,1,0,White,Female,18-24 years old,High School Graduate,1-50,front-facing
R_1jDG5Dfi8pYvFre,4,1,University of San Diego,6.0,Software Engineer,Male,White,True,1,1,White,Female,18-24 years old,High School Graduate,50-100,back-facing
R_1jDG5Dfi8pYvFre,4,2,George Washington University,6.0,Consultant,Male,White,False,1,0,White,Female,18-24 years old,High School Graduate,50-100,front-facing
R_1jDG5Dfi8pYvFre,5,1,Stanford University,6.0,Data Analyst,Male,POC,True,1,1,White,Female,18-24 years old,High School Graduate,1-50,back-facing
R_1jDG5Dfi8pYvFre,5,2,University of San Diego,5.0,Sales Representative,Female,POC,True,1,0,White,Female,18-24 years old,High School Graduate,50-100,front-facing
R_1jGG2vEAkQfWTYq,1,1,Boston University,6.0,Consultant,Male,White,False,1,1,White,Female,25-34 years old,Masters Degree,1-50,front-facing
R_1jGG2vEAkQfWTYq,1,2,"University of California, Berkeley",6.0,Software Engineer,Female,White,False,1,0,White,Female,25-34 years old,Masters Degree,1-50,back-facing
R_1jGG2vEAkQfWTYq,2,1,Boston University,7.0,Sales Representative,Male,White,False,1,1,White,Female,25-34 years old,Masters Degree,1-50,front-facing
R_1jGG2vEAkQfWTYq,2,2,Boston University,7.0,Data Analyst,Male,White,False,1,0,White,Female,25-34 years old,Masters Degree,1-50,back-facing
R_1jGG2vEAkQfWTYq,3,1,Virginia Tech,5.0,Data Analyst,Male,POC,True,1,1,White,Female,25-34 years old,Masters Degree,50-100,back-facing
R_1jGG2vEAkQfWTYq,3,2,Boston University,7.0,Data Analyst,Male,POC,False,1,0,White,Female,25-34 years old,Masters Degree,1-50,back-facing
R_1jGG2vEAkQfWTYq,4,1,Virginia Tech,5.0,Consultant,Male,POC,False,2,0,White,Female,25-34 years old,Masters Degree,50-100,front-facing
R_1jGG2vEAkQfWTYq,4,2,Virginia Tech,7.0,Data Analyst,Female,White,False,2,1,White,Female,25-34 years old,Masters Degree,50-100,back-facing
R_1jGG2vEAkQfWTYq,5,1,"University of California, Berkeley",7.0,Consultant,Male,POC,False,1,1,White,Female,25-34 years old,Masters Degree,1-50,front-facing
R_1jGG2vEAkQfWTYq,5,2,Stanford University,6.0,Data Analyst,Female,POC,False,1,0,White,Female,25-34 years old,Masters Degree,1-50,back-facing
R_1jNx6s9NxdmeIve,1,1,Virginia Tech,5.0,Consultant,Female,POC,True,1,1,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_1jNx6s9NxdmeIve,1,2,Virginia Tech,7.0,Consultant,Male,White,True,1,0,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_1jNx6s9NxdmeIve,2,1,Virginia Tech,7.0,Sales Representative,Male,White,False,2,0,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_1jNx6s9NxdmeIve,2,2,Stanford University,6.0,Sales Representative,Male,White,False,2,1,White,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_1jNx6s9NxdmeIve,3,1,University of San Diego,6.0,Sales Representative,Male,POC,True,2,0,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_1jNx6s9NxdmeIve,3,2,Virginia Tech,5.0,Consultant,Female,POC,True,2,1,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_1jNx6s9NxdmeIve,4,1,University of San Diego,5.0,Sales Representative,Male,POC,True,2,0,White,Male,25-34 years old,Bachelors Degree,50-100,front-facing
R_1jNx6s9NxdmeIve,4,2,Stanford University,5.0,Consultant,Male,White,True,2,1,White,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_1jNx6s9NxdmeIve,5,1,"University of California, Berkeley",6.0,Consultant,Female,White,True,1,1,White,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_1jNx6s9NxdmeIve,5,2,"University of California, Berkeley",5.0,Sales Representative,Male,POC,True,1,0,White,Male,25-34 years old,Bachelors Degree,1-50,front-facing
R_1jTyvSn6K63fYFY,1,1,Stanford University,5.0,Software Engineer,Male,White,False,1,1,White,Female,25-34 years old,Associate Degree,1-50,back-facing
R_1jTyvSn6K63fYFY,1,2,University of San Diego,5.0,Data Analyst,Female,White,False,1,0,White,Female,25-34 years old,Associate Degree,50-100,back-facing
R_1jTyvSn6K63fYFY,2,1,University of San Diego,6.0,Consultant,Female,POC,False,2,0,White,Female,25-34 years old,Associate Degree,50-100,front-facing
R_1jTyvSn6K63fYFY,2,2,Virginia Tech,7.0,Consultant,Female,White,True,2,1,White,Female,25-34 years old,Associate Degree,50-100,front-facing
