,id,choiceNum,candNum,college,exp,job,photo,preference,Y,resp_ethnicity,resp_sex,resp_age,resp_education
384,R_1P5VSEpxaY8MZWy,5,1,George Washington University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea,1,1,White,Male,18-24 years old,High School Graduate
385,R_1P5VSEpxaY8MZWy,5,2,Stanford University,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI,1,0,White,Male,18-24 years old,High School Graduate
386,R_1pGp9y972q7NXSj,3,1,Stanford University,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y,1,1,White,Male,45-54 years old,Masters Degree
387,R_1pGp9y972q7NXSj,3,2,Stanford University,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm,1,0,White,Male,45-54 years old,Masters Degree
388,R_1pmvVLLdNgoEhsH,1,1,George Washington University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg,2,0,White,Female,35-44 years old,Bachelors Degree
389,R_1pmvVLLdNgoEhsH,1,2,"University of California, Berkeley",5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m,2,1,White,Female,35-44 years old,Bachelors Degree
390,R_1pRkKFPMh25GMPt,1,1,"University of California, Berkeley",5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw,2,0,White,Male,25-34 years old,Masters Degree
391,R_1pRkKFPMh25GMPt,1,2,University of San Diego,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90,2,1,White,Male,25-34 years old,Masters Degree
392,R_1pRkKFPMh25GMPt,2,1,Boston University,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC,2,0,White,Male,25-34 years old,Masters Degree
393,R_1pRkKFPMh25GMPt,2,2,University of San Diego,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc,2,1,White,Male,25-34 years old,Masters Degree
394,R_1pRkKFPMh25GMPt,3,1,George Washington University,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc,2,0,White,Male,25-34 years old,Masters Degree
395,R_1pRkKFPMh25GMPt,3,2,George Washington University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa,2,1,White,Male,25-34 years old,Masters Degree
396,R_1pRkKFPMh25GMPt,4,1,Boston University,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw,2,0,White,Male,25-34 years old,Masters Degree
397,R_1pRkKFPMh25GMPt,4,2,Boston University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,2,1,White,Male,25-34 years old,Masters Degree
398,R_1pRkKFPMh25GMPt,5,1,George Washington University,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa,1,1,White,Male,25-34 years old,Masters Degree
399,R_1pRkKFPMh25GMPt,5,2,"University of California, Berkeley",5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy,1,0,White,Male,25-34 years old,Masters Degree
400,R_1pSU5lRFVDE6fRe,1,1,Stanford University,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC,1,1,White,Male,25-34 years old,Bachelors Degree
401,R_1pSU5lRFVDE6fRe,1,2,Boston University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC,1,0,White,Male,25-34 years old,Bachelors Degree
402,R_1pSU5lRFVDE6fRe,2,1,University of San Diego,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea,2,0,White,Male,25-34 years old,Bachelors Degree
403,R_1pSU5lRFVDE6fRe,2,2,George Washington University,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo,2,1,White,Male,25-34 years old,Bachelors Degree
404,R_1pVHyhSW9JmfTt7,1,1,Virginia Tech,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q,2,0,White,Male,55-64 years old,Masters Degree
405,R_1pVHyhSW9JmfTt7,1,2,Stanford University,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,2,1,White,Male,55-64 years old,Masters Degree
406,R_1pVHyhSW9JmfTt7,2,1,Stanford University,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA,2,0,White,Male,55-64 years old,Masters Degree
407,R_1pVHyhSW9JmfTt7,2,2,Stanford University,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m,2,1,White,Male,55-64 years old,Masters Degree
408,R_1pVHyhSW9JmfTt7,3,1,Stanford University,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y,1,1,White,Male,55-64 years old,Masters Degree
409,R_1pVHyhSW9JmfTt7,3,2,Boston University,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q,1,0,White,Male,55-64 years old,Masters Degree
410,R_1pVHyhSW9JmfTt7,4,1,Virginia Tech,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90,2,0,White,Male,55-64 years old,Masters Degree
411,R_1pVHyhSW9JmfTt7,4,2,Virginia Tech,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,2,1,White,Male,55-64 years old,Masters Degree
412,R_1pVHyhSW9JmfTt7,5,1,Stanford University,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc,2,0,White,Male,55-64 years old,Masters Degree
413,R_1pVHyhSW9JmfTt7,5,2,"University of California, Berkeley",7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg,2,1,White,Male,55-64 years old,Masters Degree
414,R_1pVVT1BLtMj9gbF,1,1,Boston University,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw,2,0,White,Female,25-34 years old,Bachelors Degree
415,R_1pVVT1BLtMj9gbF,1,2,Virginia Tech,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90,2,1,White,Female,25-34 years old,Bachelors Degree
416,R_1pVVT1BLtMj9gbF,2,1,Virginia Tech,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM,2,0,White,Female,25-34 years old,Bachelors Degree
417,R_1pVVT1BLtMj9gbF,2,2,"University of California, Berkeley",6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa,2,1,White,Female,25-34 years old,Bachelors Degree
418,R_1pVVT1BLtMj9gbF,3,1,Boston University,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw,2,0,White,Female,25-34 years old,Bachelors Degree
419,R_1pVVT1BLtMj9gbF,3,2,Virginia Tech,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea,2,1,White,Female,25-34 years old,Bachelors Degree
420,R_1pVVT1BLtMj9gbF,4,1,Boston University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo,1,1,White,Female,25-34 years old,Bachelors Degree
421,R_1pVVT1BLtMj9gbF,4,2,"University of California, Berkeley",5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI,1,0,White,Female,25-34 years old,Bachelors Degree
422,R_1pVVT1BLtMj9gbF,5,1,Virginia Tech,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw,2,0,White,Female,25-34 years old,Bachelors Degree
423,R_1pVVT1BLtMj9gbF,5,2,Boston University,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC,2,1,White,Female,25-34 years old,Bachelors Degree
424,R_1Q3GcSMlQeQuilQ,1,1,Stanford University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m,1,1,White,Male,25-34 years old,Bachelors Degree
425,R_1Q3GcSMlQeQuilQ,1,2,George Washington University,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea,1,0,White,Male,25-34 years old,Bachelors Degree
426,R_1Q3GcSMlQeQuilQ,2,1,Virginia Tech,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC,1,1,White,Male,25-34 years old,Bachelors Degree
427,R_1Q3GcSMlQeQuilQ,2,2,George Washington University,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM,1,0,White,Male,25-34 years old,Bachelors Degree
428,R_1Q3GcSMlQeQuilQ,3,1,University of San Diego,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G,2,0,White,Male,25-34 years old,Bachelors Degree
429,R_1Q3GcSMlQeQuilQ,3,2,Boston University,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,2,1,White,Male,25-34 years old,Bachelors Degree
430,R_1Q3GcSMlQeQuilQ,4,1,Virginia Tech,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,1,1,White,Male,25-34 years old,Bachelors Degree
431,R_1Q3GcSMlQeQuilQ,4,2,Virginia Tech,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg,1,0,White,Male,25-34 years old,Bachelors Degree
432,R_1Q3GcSMlQeQuilQ,5,1,"University of California, Berkeley",6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI,1,1,White,Male,25-34 years old,Bachelors Degree
433,R_1Q3GcSMlQeQuilQ,5,2,Boston University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G,1,0,White,Male,25-34 years old,Bachelors Degree
434,R_1QaLXvIygPXWLhD,3,1,Stanford University,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy,1,1,White,Female,25-34 years old,Bachelors Degree
435,R_1QaLXvIygPXWLhD,3,2,University of San Diego,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI,1,0,White,Female,25-34 years old,Bachelors Degree
436,R_1QmHfxvR0W20AWi,1,1,Boston University,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,1,1,White,Female,35-44 years old,Masters Degree
437,R_1QmHfxvR0W20AWi,1,2,Stanford University,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI,1,0,White,Female,35-44 years old,Masters Degree
438,R_1QmHfxvR0W20AWi,2,1,University of San Diego,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM,2,0,White,Female,35-44 years old,Masters Degree
439,R_1QmHfxvR0W20AWi,2,2,"University of California, Berkeley",5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4,2,1,White,Female,35-44 years old,Masters Degree
440,R_1QmHfxvR0W20AWi,3,1,Boston University,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,1,1,White,Female,35-44 years old,Masters Degree
441,R_1QmHfxvR0W20AWi,3,2,George Washington University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90,1,0,White,Female,35-44 years old,Masters Degree
442,R_1QmHfxvR0W20AWi,4,1,University of San Diego,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI,2,0,White,Female,35-44 years old,Masters Degree
443,R_1QmHfxvR0W20AWi,4,2,George Washington University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm,2,1,White,Female,35-44 years old,Masters Degree
444,R_1QmHfxvR0W20AWi,5,1,Virginia Tech,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa,2,0,White,Female,35-44 years old,Masters Degree
445,R_1QmHfxvR0W20AWi,5,2,University of San Diego,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA,2,1,White,Female,35-44 years old,Masters Degree
446,R_1QmX65mVVvuBTBn,5,1,Stanford University,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,2,0,White,Female,45-54 years old,Bachelors Degree
447,R_1QmX65mVVvuBTBn,5,2,University of San Diego,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,2,1,White,Female,45-54 years old,Bachelors Degree
448,R_1qULy0hSDqujVyd,1,1,University of San Diego,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea,2,0,White,Female,25-34 years old,Masters Degree
449,R_1qULy0hSDqujVyd,1,2,"University of California, Berkeley",5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea,2,1,White,Female,25-34 years old,Masters Degree
450,R_1qULy0hSDqujVyd,2,1,George Washington University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw,2,0,White,Female,25-34 years old,Masters Degree
451,R_1qULy0hSDqujVyd,2,2,Virginia Tech,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y,2,1,White,Female,25-34 years old,Masters Degree
452,R_1qULy0hSDqujVyd,3,1,"University of California, Berkeley",6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i,1,1,White,Female,25-34 years old,Masters Degree
453,R_1qULy0hSDqujVyd,3,2,Stanford University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,1,0,White,Female,25-34 years old,Masters Degree
454,R_1qULy0hSDqujVyd,4,1,George Washington University,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i,1,1,White,Female,25-34 years old,Masters Degree
455,R_1qULy0hSDqujVyd,4,2,George Washington University,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw,1,0,White,Female,25-34 years old,Masters Degree
456,R_1qULy0hSDqujVyd,5,1,University of San Diego,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q,2,0,White,Female,25-34 years old,Masters Degree
457,R_1qULy0hSDqujVyd,5,2,Stanford University,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,2,1,White,Female,25-34 years old,Masters Degree
458,R_1r1tebRpA169bzx,1,1,"University of California, Berkeley",5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC,1,1,White,Male,45-54 years old,Masters Degree
459,R_1r1tebRpA169bzx,1,2,University of San Diego,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,1,0,White,Male,45-54 years old,Masters Degree
460,R_1r1tebRpA169bzx,2,1,Stanford University,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,1,1,White,Male,45-54 years old,Masters Degree
461,R_1r1tebRpA169bzx,2,2,George Washington University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G,1,0,White,Male,45-54 years old,Masters Degree
462,R_1r1tebRpA169bzx,3,1,"University of California, Berkeley",6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4,1,1,White,Male,45-54 years old,Masters Degree
463,R_1r1tebRpA169bzx,3,2,"University of California, Berkeley",5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo,1,0,White,Male,45-54 years old,Masters Degree
464,R_1r3zpXNavMSYc49,4,1,"University of California, Berkeley",7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA,2,0,White,Male,18-24 years old,Bachelors Degree
465,R_1r3zpXNavMSYc49,4,2,Boston University,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,2,1,White,Male,18-24 years old,Bachelors Degree
466,R_1rH2R8rQ5LxFV2X,5,1,George Washington University,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa,2,0,White,Male,35-44 years old,Bachelors Degree
467,R_1rH2R8rQ5LxFV2X,5,2,George Washington University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G,2,1,White,Male,35-44 years old,Bachelors Degree
468,R_1rP2eo3QmDu6V3w,2,1,George Washington University,7.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,1,1,White,Female,55-64 years old,Bachelors Degree
469,R_1rP2eo3QmDu6V3w,2,2,University of San Diego,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA,1,0,White,Female,55-64 years old,Bachelors Degree
470,R_1rP2eo3QmDu6V3w,3,1,Boston University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G,2,0,White,Female,55-64 years old,Bachelors Degree
471,R_1rP2eo3QmDu6V3w,3,2,"University of California, Berkeley",6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,2,1,White,Female,55-64 years old,Bachelors Degree
472,R_1rP2eo3QmDu6V3w,5,1,Virginia Tech,7.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,2,0,White,Female,55-64 years old,Bachelors Degree
473,R_1rP2eo3QmDu6V3w,5,2,"University of California, Berkeley",6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,2,1,White,Female,55-64 years old,Bachelors Degree
474,R_20M6zPFv4ioVKWg,2,1,Virginia Tech,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA,2,0,White,Male,25-34 years old,Bachelors Degree
475,R_20M6zPFv4ioVKWg,2,2,Stanford University,6.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm,2,1,White,Male,25-34 years old,Bachelors Degree
476,R_20Yw6bDq8Ac3VEE,5,1,Virginia Tech,5.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa,2,0,White,Female,35-44 years old,Bachelors Degree
477,R_20Yw6bDq8Ac3VEE,5,2,University of San Diego,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8,2,1,White,Female,35-44 years old,Bachelors Degree
478,R_21HBWcjDwL5S5oj,5,1,Stanford University,5.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,1,1,White,Female,45-54 years old,Bachelors Degree
479,R_21HBWcjDwL5S5oj,5,2,Boston University,5.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE,1,0,White,Female,45-54 years old,Bachelors Degree
480,R_21ivB8St3eVmqLu,1,1,George Washington University,5.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,2,0,White,Female,55-64 years old,Bachelors Degree
481,R_21ivB8St3eVmqLu,1,2,Boston University,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI,2,1,White,Female,55-64 years old,Bachelors Degree
482,R_21ivB8St3eVmqLu,2,1,Virginia Tech,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G,2,0,White,Female,55-64 years old,Bachelors Degree
483,R_21ivB8St3eVmqLu,2,2,George Washington University,7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg,2,1,White,Female,55-64 years old,Bachelors Degree
484,R_21ivB8St3eVmqLu,3,1,University of San Diego,6.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo,2,0,White,Female,55-64 years old,Bachelors Degree
485,R_21ivB8St3eVmqLu,3,2,"University of California, Berkeley",7.0,Data Analyst,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G,2,1,White,Female,55-64 years old,Bachelors Degree
486,R_21ivB8St3eVmqLu,4,1,Boston University,7.0,Sales Representative,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i,1,1,White,Female,55-64 years old,Bachelors Degree
487,R_21ivB8St3eVmqLu,4,2,Virginia Tech,6.0,Software Engineer,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs,1,0,White,Female,55-64 years old,Bachelors Degree
488,R_21ivB8St3eVmqLu,5,1,Boston University,6.0,Consultant,https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i,1,1,White,Female,55-64 years old,Bachelors Degree
